date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,decade,k_factor,home_elo_before,away_elo_before
2004-10-13,Chile,Argentina,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,2000,40,1593.6443712536686,1972.6804200668603
2004-10-13,Cyprus,France,0.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,2000,40,1408.386641242977,1907.8538510376966
2004-10-13,Denmark,Turkey,1.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,2000,40,1799.2786023019355,1798.2861894274704
2004-10-13,Lebanon,South Korea,1.0,1.0,FIFA World Cup qualification,Beirut,Lebanon,False,2000,40,1499.571217924191,1761.2818097676445
2004-10-13,Iceland,Sweden,1.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,False,2000,40,1479.6213872143448,1789.6823543147327
2004-10-13,Guatemala,Honduras,1.0,0.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,2000,40,1657.741400493788,1690.0426951243226
2004-10-13,Kuwait,China,1.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,2000,40,1602.311394195191,1699.2194156300372
2004-10-13,North Korea,Yemen,2.0,1.0,FIFA World Cup qualification,Pyongyang,North Korea,False,2000,40,1591.0362929359396,1374.5992821651944
2004-10-13,Kazakhstan,Albania,0.0,1.0,FIFA World Cup qualification,Almaty,Kazakhstan,False,2000,40,1429.3226691526966,1457.7822314212453
2004-10-13,Laos,Jordan,2.0,3.0,FIFA World Cup qualification,Vientiane,Laos,False,2000,40,1160.2080808431328,1699.4205632503242
2004-10-13,Italy,Belarus,4.0,3.0,FIFA World Cup qualification,Parma,Italy,False,2000,40,1820.3316916862163,1545.3429500228067
2004-10-13,Republic of Ireland,Faroe Islands,2.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2000,40,1800.6985273845637,1235.8451476839973
2004-10-13,Iraq,Uzbekistan,1.0,2.0,FIFA World Cup qualification,Amman,Jordan,True,2000,40,1618.8740623606786,1676.9424550579574
2004-10-13,Jamaica,El Salvador,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,2000,40,1678.5009035381445,1480.5635432361805
2004-10-14,Venezuela,Ecuador,3.0,1.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,2000,40,1561.0921526186255,1627.1471519737765
2004-10-14,Taiwan,Palestine,0.0,1.0,FIFA World Cup qualification,Taipei,Taiwan,False,2000,40,1220.9783132216464,1406.8787616767524
2004-10-16,Jersey,Kernow,1.0,4.0,Friendly,St Helier,Jersey,False,2000,20,1721.3974372226899,1556.9274078490903
2004-10-17,Saint Lucia,Grenada,3.0,1.0,Friendly,Castries,Saint Lucia,False,2000,20,1427.9322185361607,1510.5275234793628
2004-10-19,Suriname,French Guiana,1.0,2.0,Friendly,Paramaribo,Suriname,False,2000,20,1491.8795200910981,1352.6249241162561
2004-10-20,Ecuador,Jordan,0.0,3.0,Friendly,Tripoli,Libya,True,2000,20,1597.056056286699,1701.8701007079271
2004-10-22,Nigeria,Ecuador,2.0,2.0,Friendly,Tripoli,Libya,True,2000,20,1818.3105856315358,1584.6809039701395
2004-10-22,Libya,Jordan,1.0,0.0,Friendly,Tripoli,Libya,False,2000,20,1591.5973975887364,1714.2452530244866
2004-10-24,Zimbabwe,Zambia,0.0,0.0,COSAFA Cup,Harare,Zimbabwe,False,2000,30,1591.3410329350236,1601.7120990383387
2004-10-27,Mexico,Ecuador,2.0,1.0,Friendly,East Rutherford,United States,True,2000,20,1857.7110193624771,1590.5467319971744
2004-10-31,Saint Kitts and Nevis,Montserrat,6.0,1.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,2000,30,1475.9417363325863,1195.5574700327097
2004-11-01,Yemen,Zambia,2.0,2.0,Friendly,Dubai,United Arab Emirates,True,2000,20,1367.9915378440394,1604.0513736323169
2004-11-02,Montserrat,Antigua and Barbuda,4.0,5.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True,2000,30,1188.3305715668691,1357.665278926781
2004-11-02,Saint Kitts and Nevis,Saint Lucia,1.0,1.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,2000,30,1483.1686347984269,1443.6912201428086
2004-11-04,Saint Kitts and Nevis,Antigua and Barbuda,2.0,0.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,2000,30,1478.7891990610005,1365.8832081483542
2004-11-05,Kuwait,India,2.0,3.0,Friendly,Kuwait City,Kuwait,False,2000,20,1624.1430209294936,1398.8820079719294
2004-11-06,Antigua and Barbuda,Saint Lucia,1.0,2.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True,2000,30,1353.9929593922773,1448.0706558802349
2004-11-10,Guadeloupe,French Guiana,0.0,1.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,True,2000,30,1529.5400539805387,1367.908702190287
2004-11-10,Kuwait,Kyrgyzstan,3.0,0.0,Friendly,Kuwait City,Kuwait,False,2000,20,1607.3091674589527,1362.680830900616
2004-11-10,Martinique,Dominica,5.0,1.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,False,2000,30,1572.712983953178,1368.1566594800568
2004-11-10,Mexico,Guatemala,2.0,0.0,Friendly,San Antonio,United States,True,2000,20,1861.247772664183,1675.8646495603684
2004-11-11,United Arab Emirates,Jordan,4.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,2000,20,1477.6613876732044,1702.6010752179948
2004-11-12,Martinique,French Guiana,0.0,0.0,CFU Caribbean Cup qualification,Rivière-Pilote,Martinique,False,2000,30,1582.5478565003864,1389.4235463203645
2004-11-12,Guadeloupe,Dominica,7.0,0.0,CFU Caribbean Cup qualification,Rivière-Pilote,Martinique,True,2000,30,1508.0252098504611,1358.3217869328485
2004-11-13,Guatemala,Bolivia,1.0,0.0,Friendly,"Washington, D.C.",United States,True,2000,20,1668.1862919059015,1551.934815031293
2004-11-13,Saint Kitts and Nevis,Mexico,0.0,5.0,FIFA World Cup qualification,Miami,United States,True,2000,40,1490.6794478170775,1868.92613031865
2004-11-14,Dominica,French Guiana,0.0,4.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,True,2000,30,1338.2762236201954,1398.8873320672617
2004-11-14,Martinique,Guadeloupe,0.0,0.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,False,2000,30,1573.0840707534892,1528.0707731631142
2004-11-16,Australia,Norway,2.0,2.0,Friendly,London,England,True,2000,20,1894.1575328884724,1732.7580557771826
2004-11-16,Iraq,Palestine,4.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,2000,40,1602.1859669246,1420.1871134418445
2004-11-16,Republic of Ireland,Croatia,1.0,0.0,Friendly,Dublin,Republic of Ireland,False,2000,20,1802.254865558121,1774.7311075313364
2004-11-17,Trinidad and Tobago,Saint Vincent and the Grenadines,2.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2000,40,1608.3990701352625,1519.8699813807593
2004-11-17,Qatar,Jordan,2.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,2000,40,1562.3989114018855,1675.7817488825538
2004-11-17,Peru,Chile,2.0,1.0,FIFA World Cup qualification,Lima,Peru,False,2000,40,1616.2688714411963,1608.0078962521716
2004-11-17,Panama,El Salvador,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,2000,40,1585.1943612953912,1493.3472434200148
2004-11-17,Malta,Hungary,0.0,2.0,FIFA World Cup qualification,Attard,Malta,False,2000,40,1225.3097448809408,1543.407314407641
2004-11-17,Morocco,Burkina Faso,4.0,0.0,Friendly,Rabat,Morocco,False,2000,20,1736.099844421328,1487.4832369075452
2004-11-17,Mexico,Saint Kitts and Nevis,8.0,0.0,FIFA World Cup qualification,Monterrey,Mexico,False,2000,40,1877.0702746072157,1482.5353035285118
2004-11-17,Russia,Estonia,4.0,0.0,FIFA World Cup qualification,Krasnodar,Russia,False,2000,40,1670.14537947781,1383.2352547758462
2004-11-17,North Macedonia,Czech Republic,0.0,2.0,FIFA World Cup qualification,Skopje,North Macedonia,False,2000,40,1459.4177102337844,1889.383148872903
2004-11-17,Oman,India,0.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,2000,40,1695.2016012869867,1415.7158614424702
2004-11-17,San Marino,Lithuania,0.0,1.0,FIFA World Cup qualification,Serravalle,San Marino,False,2000,40,1019.5154144093208,1399.4626401402625
2004-11-17,South Africa,Nigeria,2.0,1.0,Friendly,Johannesburg,South Africa,False,2000,20,1622.7643594958427,1812.4447576045009
2004-11-17,Scotland,Sweden,1.0,4.0,Friendly,Edinburgh,Scotland,False,2000,20,1554.4204928853562,1803.4111843174371
2004-11-17,Slovakia,Slovenia,0.0,0.0,Friendly,Trnava,Slovakia,False,2000,20,1587.879904627098,1591.2368579403
2004-11-17,Luxembourg,Portugal,0.0,5.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,2000,40,1010.3074168922425,1839.8465243512444
2004-11-17,Spain,England,1.0,0.0,Friendly,Madrid,Spain,False,2000,20,1872.7201275233351,1908.7281340191712
2004-11-17,Syria,Kyrgyzstan,0.0,1.0,FIFA World Cup qualification,Damascus,Syria,False,2000,40,1592.5784194467415,1357.6404292477548
2004-11-17,Thailand,Yemen,1.0,1.0,FIFA World Cup qualification,Bangkok,Thailand,False,2000,40,1492.19547398187,1373.9030563315546
2004-11-17,Turkey,Ukraine,0.0,3.0,FIFA World Cup qualification,Istanbul,Turkey,False,2000,40,1802.0399834741702,1612.9305336289153
2004-11-17,United Arab Emirates,North Korea,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,2000,40,1504.4807140086455,1597.6440372570946
2004-11-17,Uruguay,Paraguay,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2000,40,1737.6377157735237,1731.280778931581
2004-11-17,United States,Jamaica,1.0,1.0,FIFA World Cup qualification,Columbus,United States,False,2000,40,1856.2170598576502,1665.7172033543102
2004-11-17,Uzbekistan,Taiwan,6.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2000,40,1693.630550494036,1207.6699614565543
2004-11-17,Saudi Arabia,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Dammam,Saudi Arabia,False,2000,40,1723.0408985769725,1279.2519628668522
2004-11-17,Liechtenstein,Latvia,1.0,3.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2000,40,1132.9503012777243,1434.2746608638915
2004-11-17,Greece,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Piraeus,Greece,False,2000,40,1788.1757266882673,1407.2269537632046
2004-11-17,Kuwait,Malaysia,6.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,2000,40,1612.349569111814,1350.932600153901
2004-11-17,Lebanon,Vietnam,0.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,False,2000,40,1509.822163842928,1417.04237867933
2004-11-17,Andorra,Netherlands,0.0,3.0,FIFA World Cup qualification,Barcelona,Spain,True,2000,40,1196.9979610814528,1860.4859819495268
2004-11-17,Argentina,Venezuela,3.0,2.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2000,40,1958.3168950683573,1591.183248305703
2004-11-17,Armenia,Romania,1.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,False,2000,40,1365.0883737540028,1751.121683637649
2004-11-17,Azerbaijan,Bulgaria,0.0,0.0,Friendly,Baku,Azerbaijan,False,2000,20,1339.0731215809265,1662.4269831566598
2004-11-17,Bahrain,Tajikistan,4.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,2000,40,1653.800220082668,1543.6168724524493
2004-11-17,Belgium,Serbia,0.0,2.0,FIFA World Cup qualification,Brussels,Belgium,False,2000,40,1701.1533649484677,1650.2210157304658
2004-11-17,China,Hong Kong,7.0,0.0,FIFA World Cup qualification,Guangzhou,China,False,2000,40,1677.3877888957347,1380.903714561337
2004-11-17,Colombia,Bolivia,1.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,2000,40,1748.1563884329157,1545.1612829644198
2004-11-17,Ecuador,Brazil,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,2000,40,1587.0099786954686,1964.326075477343
2004-11-17,Algeria,Senegal,1.0,2.0,Friendly,Toulon,France,True,2000,20,1521.4926693138802,1733.9790096669458
2004-11-17,Georgia,Denmark,2.0,2.0,FIFA World Cup qualification,Tbilisi,Georgia,False,2000,40,1444.3769516635716,1795.5248082552357
2004-11-17,France,Poland,0.0,0.0,Friendly,Saint-Denis,France,False,2000,20,1912.4011613477865,1727.1931367192149
2004-11-17,South Korea,Maldives,2.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,2000,40,1751.0308638489075,1314.658663743769
2004-11-17,Kenya,Guinea,2.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,False,2000,40,1539.8200652262742,1628.1252065711572
2004-11-17,Japan,Singapore,1.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,2000,40,1880.5304084995416,1366.4584783335579
2004-11-17,Italy,Finland,1.0,0.0,Friendly,Messina,Italy,False,2000,20,1825.2828000776663,1622.4112817845335
2004-11-17,Cyprus,Israel,1.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,2000,40,1403.8393309328872,1593.4582225446263
2004-11-17,Indonesia,Turkmenistan,3.0,1.0,FIFA World Cup qualification,Jakarta,Indonesia,False,2000,40,1444.4952372620603,1526.5583150851978
2004-11-17,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2000,40,1671.919446057742,1699.4537500343874
2004-11-17,Guatemala,Canada,0.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,2000,40,1674.9598239727748,1550.642286681781
2004-11-17,Germany,Cameroon,3.0,0.0,Friendly,Leipzig,Germany,False,2000,20,1813.6434671500801,1746.6655529083716
2004-11-17,Iran,Laos,7.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,2000,40,1852.3435918166533,1157.75854338553
2004-11-20,Zambia,Angola,0.0,0.0,COSAFA Cup,Lusaka,Zambia,False,2000,30,1598.1398551448017,1629.7181692371714
2004-11-22,United Arab Emirates,Belarus,2.0,3.0,Friendly,Dubai,United Arab Emirates,False,2000,20,1526.0983836311464,1540.3918416313568
2004-11-24,Trinidad and Tobago,Puerto Rico,5.0,0.0,CFU Caribbean Cup qualification,Macoya,Trinidad and Tobago,False,2000,30,1620.0948363920743,1252.0903143413093
2004-11-24,Jamaica,Saint Martin,12.0,0.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,2000,30,1678.2442119433128,1441.0705702771415
2004-11-24,Haiti,United States Virgin Islands,11.0,0.0,CFU Caribbean Cup qualification,Kingston,Jamaica,True,2000,30,1579.1730814233922,1201.3570541674126
2004-11-24,Grenada,Suriname,2.0,2.0,CFU Caribbean Cup qualification,Macoya,Trinidad and Tobago,True,2000,30,1494.768521872715,1476.5957420170673
2004-11-24,Cayman Islands,Bermuda,1.0,2.0,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,True,2000,30,1338.363057991792,1433.0107371708348
2004-11-26,Jamaica,United States Virgin Islands,11.0,1.0,CFU Caribbean Cup qualification,Montego Bay,Jamaica,False,2000,30,1691.1284648287735,1192.9396858052417
2004-11-26,Puerto Rico,Suriname,1.0,1.0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,True,2000,30,1247.5074912487185,1477.3796092715093
2004-11-26,Saint Martin,Haiti,0.0,2.0,CFU Caribbean Cup qualification,Montego Bay,Jamaica,True,2000,30,1428.1863173916809,1587.5904497855631
2004-11-26,Trinidad and Tobago,Grenada,2.0,0.0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,False,2000,30,1624.6776594846651,1493.984654618273
2004-11-26,British Virgin Islands,Cayman Islands,0.0,1.0,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,True,2000,30,1251.7010198626638,1327.351157134416
2004-11-27,United Arab Emirates,Kuwait,0.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,False,2000,20,1514.6492066054307,1622.94980589209
2004-11-28,Bermuda,British Virgin Islands,0.0,2.0,CFU Caribbean Cup qualification,Kingstown,Saint Vincent and the Grenadines,True,2000,30,1444.0226380282106,1239.9164441918601
2004-11-28,Grenada,Puerto Rico,5.0,2.0,CFU Caribbean Cup qualification,Arima,Trinidad and Tobago,True,2000,30,1482.9683087431356,1256.1991500561548
2004-11-28,Jamaica,Haiti,3.0,1.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,2000,30,1694.0907500012004,1600.4355358934747
2004-11-28,Singapore,Myanmar,1.0,0.0,Friendly,Singapore,Singapore,False,2000,20,1365.0807671562804,1361.4967010336602
2004-11-28,Trinidad and Tobago,Suriname,1.0,0.0,CFU Caribbean Cup qualification,Arima,Trinidad and Tobago,False,2000,30,1635.6940053598025,1468.6879504640729
2004-11-28,United States Virgin Islands,Saint Martin,0.0,0.0,CFU Caribbean Cup qualification,Kingston,Jamaica,True,2000,30,1189.9774006328148,1415.3412312837693
2004-11-29,Egypt,Bulgaria,1.0,1.0,Friendly,Cairo,Egypt,False,2000,20,1721.9145521476285,1656.1138172790434
2004-11-30,Thailand,Estonia,0.0,0.0,King's Cup,Bangkok,Thailand,False,2000,30,1482.5252301686967,1374.4958825977105
2004-11-30,Hungary,Slovakia,0.0,1.0,King's Cup,Bangkok,Thailand,True,2000,30,1554.7433999876807,1586.1240605882217
2004-11-30,Singapore,Hong Kong,0.0,0.0,Friendly,Singapore,Singapore,False,2000,20,1373.132006048948,1370.9164013855811
2004-12-01,Bahrain,Finland,1.0,2.0,Prime Minister's Cup,Riffa,Bahrain,False,2000,30,1673.8466670017015,1618.886365318007
2004-12-01,Latvia,Oman,2.0,3.0,Prime Minister's Cup,Riffa,Bahrain,True,2000,30,1446.5252532329446,1680.0414950515217
2004-12-01,Qatar,Lebanon,4.0,1.0,Friendly,Doha,Qatar,False,2000,20,1596.5498238336613,1501.3164585490738
2004-12-02,Hong Kong,Myanmar,2.0,2.0,Friendly,Singapore,Singapore,True,2000,20,1372.82724190214,1353.4454621409927
2004-12-02,Hungary,Estonia,5.0,0.0,King's Cup,Bangkok,Thailand,True,2000,30,1541.0945398779108,1381.4042433169188
2004-12-02,Thailand,Slovakia,1.0,1.0,King's Cup,Bangkok,Thailand,False,2000,30,1475.6168694494884,1599.7729206979916
2004-12-03,Bahrain,Latvia,2.0,2.0,Prime Minister's Cup,Riffa,Bahrain,False,2000,30,1653.864009004237,1440.3207822268723
2004-12-03,Finland,Oman,0.0,0.0,Prime Minister's Cup,Riffa,Bahrain,True,2000,30,1638.8690233154714,1686.245966057594
2004-12-03,Iraq,Yemen,3.0,1.0,Friendly,Dubai,United Arab Emirates,True,2000,20,1620.363066373059,1383.573300144728
2004-12-03,United Arab Emirates,Kuwait,1.0,1.0,Friendly,Dubai,United Arab Emirates,False,2000,20,1505.8890852334541,1631.7099272640664
2004-12-05,Qatar,Yemen,3.0,0.0,Friendly,Doha,Qatar,False,2000,20,1606.5064044283706,1377.4610532773752
2004-12-06,Kuwait,Tajikistan,3.0,0.0,Friendly,Kuwait City,Kuwait,False,2000,20,1629.977028080997,1523.5704255334158
2004-12-07,Laos,Indonesia,0.0,6.0,AFF Championship,Ho Chi Minh City,Vietnam,True,2000,30,1156.6369545917064,1475.9673984390085
2004-12-07,Vietnam,Singapore,1.0,1.0,AFF Championship,Ho Chi Minh City,Vietnam,False,2000,30,1425.5480839731842,1371.221165532389
2004-12-08,Philippines,Myanmar,0.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,True,2000,30,1045.492757103626,1354.0027366470558
2004-12-08,Malaysia,Timor-Leste,5.0,0.0,AFF Championship,Kuala Lumpur,Malaysia,False,2000,30,1340.332363373625,1477.9528862706375
2004-12-09,Indonesia,Singapore,0.0,0.0,AFF Championship,Ho Chi Minh City,Vietnam,True,2000,30,1484.7178943120116,1376.179480795412
2004-12-09,Vietnam,Cambodia,9.0,1.0,AFF Championship,Ho Chi Minh City,Vietnam,False,2000,30,1420.5897687101613,1130.1274483921056
2004-12-10,Iraq,Oman,1.0,3.0,Gulf Cup,Doha,Qatar,True,2000,30,1626.4753132404117,1684.2131233521502
2004-12-10,Malaysia,Philippines,4.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,False,2000,30,1376.513173721291,1041.1485502492642
2004-12-10,Qatar,United Arab Emirates,2.0,2.0,Gulf Cup,Doha,Qatar,False,2000,30,1611.9463214052369,1507.6219844165237
2004-12-10,Thailand,Myanmar,1.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,True,2000,30,1478.1464443826992,1358.3469435014176
2004-12-11,Saudi Arabia,Kuwait,1.0,2.0,Gulf Cup,Al Rayyan,Qatar,True,2000,30,1726.5931828765956,1639.4818110857489
2004-12-11,Rwanda,Zanzibar,4.0,2.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1464.050313243123,1346.7367980119427
2004-12-11,Vietnam,Indonesia,0.0,3.0,AFF Championship,Hanoi,Vietnam,False,2000,30,1428.7433583732013,1480.1786291379544
2004-12-11,Ethiopia,Burundi,2.0,1.0,CECAFA Cup,Addis Ababa,Ethiopia,False,2000,30,1393.203074823077,1395.651455068954
2004-12-11,Bahrain,Yemen,1.0,1.0,Gulf Cup,Al Rayyan,Qatar,True,2000,30,1643.8891184668296,1372.021136300509
2004-12-11,Laos,Cambodia,2.0,1.0,AFF Championship,Hanoi,Vietnam,True,2000,30,1147.8864587187034,1121.9738587290656
2004-12-12,Uganda,Somalia,2.0,0.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1442.0617716453223,1275.4955201012492
2004-12-12,Saint Lucia,Jamaica,1.0,1.0,CFU Caribbean Cup qualification,Vieux Fort,Saint Lucia,False,2000,30,1459.1054353127765,1706.9754423121694
2004-12-12,Malaysia,Myanmar,0.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,False,2000,30,1381.276801833154,1363.323424249237
2004-12-12,Kenya,Sudan,2.0,2.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1561.1596085565309,1442.4126956215525
2004-12-12,Cuba,Martinique,2.0,0.0,CFU Caribbean Cup qualification,Havana,Cuba,False,2000,30,1642.7178611861261,1568.487035549331
2004-12-12,Timor-Leste,Thailand,0.0,8.0,AFF Championship,Kuala Lumpur,Malaysia,True,2000,30,1441.7720759229715,1473.1699636348799
2004-12-12,British Virgin Islands,Trinidad and Tobago,0.0,4.0,CFU Caribbean Cup qualification,Road Town,British Virgin Islands,False,2000,30,1274.2980158460837,1641.9413678278831
2004-12-12,Haiti,Saint Kitts and Nevis,1.0,0.0,CFU Caribbean Cup qualification,Fort Lauderdale,United States,True,2000,30,1587.5508435825056,1476.2387477429393
2004-12-13,Burundi,Rwanda,3.0,1.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1383.323220504296,1479.229203311267
2004-12-13,Indonesia,Cambodia,8.0,0.0,AFF Championship,Hanoi,Vietnam,True,2000,30,1507.4529724835702,1108.0905258645373
2004-12-13,Oman,United Arab Emirates,2.0,1.0,Gulf Cup,Doha,Qatar,True,2000,30,1703.0080555271136,1514.4036989931035
2004-12-13,Qatar,Iraq,3.0,3.0,Gulf Cup,Doha,Qatar,False,2000,30,1605.164606828657,1607.6803810654483
2004-12-13,Singapore,Laos,6.0,2.0,AFF Championship,Hanoi,Vietnam,True,2000,30,1380.7187459694692,1161.7697915832316
2004-12-13,Zanzibar,Tanzania,4.0,2.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1331.5579079437987,1338.6869010648702
2004-12-14,Sudan,Uganda,2.0,1.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1447.3486938577014,1454.5318127627693
2004-12-14,Somalia,Kenya,0.0,1.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1263.0254789838023,1556.223610320382
2004-12-14,Saudi Arabia,Yemen,2.0,0.0,Gulf Cup,Al Rayyan,Qatar,True,2000,30,1707.9091583785037,1381.8332168251807
2004-12-14,Philippines,Timor-Leste,2.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,True,2000,30,1036.3849221374012,1409.3577852384853
2004-12-14,Kuwait,Bahrain,1.0,1.0,Gulf Cup,Al Rayyan,Qatar,True,2000,30,1658.1658355838408,1634.0770379421579
2004-12-14,Malaysia,Thailand,2.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,False,2000,30,1362.7619531772768,1505.584254319366
2004-12-15,Cambodia,Singapore,0.0,3.0,AFF Championship,Haiphong,Vietnam,True,2000,30,1101.5916098215853,1393.1449305354765
2004-12-15,Ethiopia,Rwanda,0.0,0.0,CECAFA Cup,Addis Ababa,Ethiopia,False,2000,30,1405.531309387735,1450.6714000475088
2004-12-15,Lesotho,Botswana,1.0,1.0,Friendly,Maseru,Lesotho,False,2000,20,1305.548694115204,1416.2166630853656
2004-12-15,Saint Kitts and Nevis,Haiti,0.0,2.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,2000,30,1465.886531580427,1597.903059745018
2004-12-15,Tanzania,Burundi,0.0,2.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1315.7252907849518,1411.881023768054
2004-12-15,Vietnam,Laos,3.0,0.0,AFF Championship,Hanoi,Vietnam,False,2000,30,1401.4690150275856,1149.3436070172243
2004-12-16,Qatar,Oman,2.0,1.0,Gulf Cup,Doha,Qatar,False,2000,30,1602.4956588123528,1710.580955607702
2004-12-16,Japan,Germany,0.0,3.0,Friendly,Yokohama,Japan,False,2000,20,1881.908119676819,1824.7981690828815
2004-12-16,Thailand,Philippines,3.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,True,2000,30,1487.2794803159036,1063.2465776223953
2004-12-16,Myanmar,Timor-Leste,3.0,1.0,AFF Championship,Kuala Lumpur,Malaysia,True,2000,30,1381.838272905114,1382.4961297534915
2004-12-16,Iraq,United Arab Emirates,1.0,1.0,Gulf Cup,Al Rayyan,Qatar,True,2000,30,1610.3493290817526,1506.830798912515
2004-12-17,Kuwait,Yemen,3.0,0.0,Gulf Cup,Doha,Qatar,True,2000,30,1657.127501842282,1375.860421983243
2004-12-17,Ethiopia,Tanzania,2.0,0.0,CECAFA Cup,Addis Ababa,Ethiopia,False,2000,30,1404.6748208127294,1299.298092606673
2004-12-17,Bahrain,Saudi Arabia,3.0,0.0,Gulf Cup,Al Rayyan,Qatar,True,2000,30,1635.1153716837166,1713.8819532204413
2004-12-17,Burundi,Zanzibar,2.0,1.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1428.3082219463329,1354.5195182237171
2004-12-18,Iran,Panama,1.0,0.0,Friendly,Tehran,Iran,False,2000,20,1853.4651806104769,1605.38642650357
2004-12-18,Kenya,Uganda,1.0,1.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1560.9056345018603,1439.2217367692772
2004-12-18,Maldives,Sri Lanka,0.0,0.0,Friendly,Malé,Maldives,False,2000,20,1311.4880560318759,1275.699678567229
2004-12-18,Sudan,Somalia,4.0,0.0,CECAFA Cup,Addis Ababa,Ethiopia,True,2000,30,1462.6587698511935,1258.343454802324
2004-12-19,Ethiopia,Zanzibar,3.0,0.0,CECAFA Cup,Addis Ababa,Ethiopia,False,2000,30,1416.9481011836565,1342.6581834088759
2004-12-19,Jamaica,Saint Lucia,2.0,1.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,2000,30,1699.7367410942825,1466.3441365306635
2004-12-19,South Korea,Germany,3.0,1.0,Friendly,Busan,South Korea,False,2000,20,1754.2014715608007,1848.2073997228533
